id_vehiculo,vehiculo,anio
109678,Volkswagen Tiguan 2.0T SE R-Line Black,2023
109707,Volkswagen Beetle 2.5L,2013
109724,Volkswagen Atlas 3.6L SEL Premium,2018
109771,Volkswagen Tiguan Limited 2.0T,2018
109773,Volkswagen Jetta 1.4T S,2017
109786,Volkswagen Passat 2.0T SE,2020
109804,Volkswagen Atlas Cross Sport 2.0T SE w/Technology,2020
109821,Volkswagen Passat 1.8T S,2014
109832,Volkswagen Atlas 3.6 V6 SE R-Line,2019
109854,Volkswagen Atlas 3.6L SE w/Technology,2019
109862,Volkswagen Atlas 3.6 V6 SEL R-Line,2019
109865,Volkswagen Atlas Cross Sport 3.6L V6 SEL,2020
109879,Volkswagen Atlas 2.0T SEL,2023
109882,Volkswagen Atlas 3.6L V6 SE w/Technology,2023
109912,Volkswagen Tiguan 2.0T SEL R-Line,2022
109918,Volkswagen CC 2.0T Sport,2016
109970,Volkswagen Atlas 3.6L SE,2018
109974,Volkswagen Tiguan 2.0T SE R-Line Black,2023
110036,Volkswagen Tiguan 2.0T SE,2022
110036,Volkswagen Tiguan 2.0T SE,2022
110055,Volkswagen Passat 2.0T R-Line,2018
110066,Volkswagen Atlas 3.6L SE w/Technology,2023
110087,Volkswagen Golf GTI 2.0T SE,2021
110151,Volkswagen Golf GTI 2.0T S 4-Door,2018
110156,Volkswagen Tiguan S,2016
110165,Volkswagen Atlas 2.0T S,2021
110197,Volkswagen Golf GTI 2.0T Autobahn,2022
110220,Volkswagen Atlas Cross Sport 2.0T SEL,2023
110245,Volkswagen Arteon 2.0T SEL R-Line,2021
110257,Volkswagen Taos 1.5T SEL,2022
110296,Volkswagen Atlas 3.6L SEL,2019
110299,Volkswagen ID.4 Pro S,2021
110334,Volkswagen ID.4 1st Edition,2021
110344,Volkswagen Atlas 2.0T S,2019
110368,Volkswagen Golf GTI Autobahn,2015
110405,Volkswagen Tiguan 2.0T SE,2020
110419,Volkswagen Beetle DSG 2.0L TDI,2014
110438,Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,2023
110460,Volkswagen Taos 1.5T SE,2023
110463,Volkswagen Arteon 2.0T SEL Premium R-Line,2019
110481,Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,2023
110485,Volkswagen Taos 1.5T SE,2023
110552,Volkswagen Tiguan 2.0T SE R-Line Black,2023
110557,Volkswagen Jetta 1.4T S,2021
110563,Volkswagen Jetta SportWagen TDI,2013
110586,Volkswagen Atlas 2.0T SEL,2018
110675,Volkswagen Atlas 3.6 V6 SE w/ Technology,2021
110716,Volkswagen Atlas Cross Sport 2.0T SE w/Technology,2023
110722,Volkswagen Atlas 3.6 V6 SE R-Line,2019
110773,Volkswagen Atlas 3.6L SE w/Technology,2022
110774,Volkswagen Beetle 2.5L,2012
110783,Volkswagen Tiguan 2.0T SEL Premium R-Line,2020
110794,Volkswagen Tiguan 2.0T SE,2020
110829,Volkswagen Atlas 3.6 V6 SEL R-Line Black,2023
110839,Volkswagen Taos 1.5T SE,2022
110843,Volkswagen Tiguan,2019
110861,Volkswagen Beetle 1.8T Dune,2017
110867,Volkswagen Jetta 1.4T S,2021
110869,Volkswagen Atlas 3.6L V6 SE w/Technology,2022
110899,Volkswagen Jetta 1.5T S,2023
110947,Volkswagen Atlas 3.6L SE w/Technology,2023
110950,Volkswagen Atlas 3.6L SEL,2023
110993,Volkswagen Atlas 3.6L SEL Premium,2019
111003,Volkswagen Atlas 3.6L SE w/Technology,2023
111018,Volkswagen Tiguan 2.0T SEL,2019
111022,Volkswagen Passat 1.8T Limited Edition,2015
111044,Volkswagen Atlas 3.6L SEL,2019
111076,Volkswagen Jetta DSG TDI SE w/Connectivity,2015
111097,Volkswagen Golf SportWagen TSI S,2017
111097,Volkswagen Golf SportWagen TSI S,2017
111147,Volkswagen Atlas 2.0T SE,2018
111192,Volkswagen Passat 2.0T S,2020
111242,Volkswagen Jetta 1.4T S,2021
111250,Volkswagen Tiguan 2.0T SE,2023
111265,Volkswagen Touareg Sport,2015
111277,Volkswagen Beetle (Pre-1980) Base,1957
111319,Volkswagen Golf GTI 2.0T Autobahn,2022
111357,Volkswagen Passat 2.0T SE,2020
111366,Volkswagen Atlas 3.6L SE w/Technology,2019
111386,Volkswagen Tiguan 2.0T SE,2018
111386,Volkswagen Tiguan 2.0T SE,2018
111412,Volkswagen Tiguan 2.0T SE R-Line Black,2023
111432,Volkswagen Atlas Cross Sport 3.6L V6 SEL R-Line,2020
111439,Volkswagen Golf 2.5L,2012
111492,Volkswagen Passat 2.0T R-Line,2020
111522,Volkswagen ID.4 Pro S,2023
111532,Volkswagen Tiguan 2.0T SE R-Line Black,2023
111551,Volkswagen Passat 1.8T Wolfsburg Ed,2015
111573,Volkswagen Atlas Cross Sport 3.6L V6 SEL,2022
111580,Volkswagen Atlas Cross Sport 2.0T SE,2023
111603,Volkswagen Tiguan 2.0T SE,2019
111607,Volkswagen Atlas 3.6L SE w/Technology,2018
111616,Volkswagen Tiguan SE,2009
111639,Volkswagen Beetle 2.0T S,2019
111650,Volkswagen Golf GTI SE,2016
111751,Volkswagen Passat 2.0T Wolfsburg,2019
111765,Volkswagen Atlas 3.6L SE w/Technology,2023
111813,Volkswagen CC 2.0T Sport,2016
111833,Volkswagen Atlas 2.0T SE,2021
111885,Volkswagen Tiguan Limited 2.0T,2018
111892,Volkswagen Tiguan 2.0T SE,2018
111912,Volkswagen Golf R 4-Door,2013
111918,Volkswagen Eos Komfort,2012
111922,Volkswagen Jetta 1.5T SE,2023
112025,Volkswagen Jetta 1.4T R-Line,2020
112179,Volkswagen Atlas Cross Sport 2.0T SE,2021
112208,Volkswagen Golf 1.4T TSI,2020
112216,Volkswagen ID.4 Pro S,2022
112232,Volkswagen Atlas Cross Sport 2.0T SEL R-Line Black,2023
112308,Volkswagen Golf Alltrack TSI S,2019
112333,Volkswagen Tiguan 2.0T S,2019
112360,Volkswagen CC 2.0T Sport Plus,2013
112365,Volkswagen Atlas 3.6L SE w/Technology,2023
112419,Volkswagen Atlas Cross Sport 2.0T SEL R-Line Black,2023
112422,Volkswagen Golf GTI AUTOBAHN,2016
112437,Volkswagen Atlas 2.0T S,2018
112501,Volkswagen Golf GTI 2.0T SE,2019
112502,Volkswagen Passat 2.5L Auto SE PZEV,2014
112538,Volkswagen Jetta GLI 2.0T Autobahn,2021
112562,Volkswagen Jetta 1.4T R-Line,2021
112563,Volkswagen Jetta 1.4T R-Line,2021
112566,Volkswagen Passat 2.0T SE,2022
112594,Volkswagen Passat 2.0T SE,2022
112594,Volkswagen Passat 2.0T SE,2022
112617,Volkswagen Tiguan 2.0T SE,2022
112650,Volkswagen Passat 1.8T R-Line,2017
112651,Volkswagen Atlas Cross Sport 3.6 V6 SEL R-Line Black,2023
112675,Volkswagen Taos SE,2022
112677,Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line,2023
112681,Volkswagen Jetta 1.4T SE,2021
112685,Volkswagen ID.4 Pro S,2023
112689,Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line,2022
112699,Volkswagen Jetta GLI,2005
112713,Volkswagen Tiguan 2.0T SE,2019
112747,Volkswagen Passat 1.8T SE w/Technology,2017
112798,Volkswagen Atlas Cross Sport 2.0T SEL R-Line Black,2023
112815,Volkswagen Tiguan Auto SEL,2015
112825,Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,2023
112840,Volkswagen Jetta SE,2014
112873,Volkswagen ID.4 Pro,2022
112917,Volkswagen Tiguan 2.0T SE,2020
112929,Volkswagen Tiguan 2.0T SE R-Line Black,2021
112945,Volkswagen GTI 4-Door,2010
112954,Volkswagen ID.4 Pro,2022
112979,Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,2023
113011,Volkswagen Taos 1.5T SE,2023
113071,Volkswagen Passat SE,2014
113095,Volkswagen Jetta SEL,2012
113121,Volkswagen Tiguan 2.0T SE,2021
113245,Volkswagen Atlas 3.6L SE w/Technology,2019
113249,Volkswagen Jetta 1.4T S,2020
113266,Volkswagen Atlas 3.6L SE w/Technology,2023
113282,Volkswagen Jetta 1.4T S,2019
113303,Volkswagen Golf Alltrack TSI S,2017
113307,Volkswagen ID.4 Pro S,2023
113334,Volkswagen Atlas Cross Sport 2.0T S,2021
113356,Volkswagen Passat 2.0T SE,2020
113394,Volkswagen Tiguan 2.0T SE,2020
113397,Volkswagen Atlas 3.6L SE w/Technology,2023
113418,Volkswagen Tiguan 2.0T SEL,2019
113466,Volkswagen Golf Alltrack TSI SEL,2017
113495,Volkswagen ID.4 Pro S,2023
113528,Volkswagen Tiguan 2.0T SEL Premium,2019
113557,Volkswagen Tiguan 2.0T SE,2020
113571,Volkswagen Passat 2.0T R-Line,2021
113577,Volkswagen Tiguan 2.0T S,2020
113581,Volkswagen Jetta SportWagen S,2011
113594,Volkswagen Taos 1.5T S,2023
113641,Volkswagen Jetta 1.5T S,2023
113646,Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,2023
113648,Volkswagen Jetta GLI 2.0T Autobahn,2023
113659,Volkswagen Jetta 1.4T S,2019
113693,Volkswagen Tiguan 2.0T Premium,2019
113700,Volkswagen Atlas 2.0T SE w/Technology,2023
113721,Volkswagen Tiguan 2.0T SE,2021
113725,Volkswagen Beetle 2.0L TDI,2015
113746,Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line,2021
113791,Volkswagen Arteon 2.0T SE,2021
113794,Volkswagen Atlas 2.0T SE w/Technology,2023
113804,Volkswagen Tiguan 4MOTION Auto S,2015
113823,Volkswagen Jetta Base,2012
113860,Volkswagen Jetta GLI 2.0T 35th Anniversary Edition,2019
113884,Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line,2023
113903,Volkswagen Tiguan 2.0T SE R-Line Black,2023
113974,Volkswagen Tiguan S,2016
113998,Volkswagen Tiguan 2.0T SE R-Line Black,2023
114005,Volkswagen Golf TSI S 4-Door,2017
114057,Volkswagen Passat 2.0T R-Line,2018
114068,Volkswagen Arteon 2.0T SEL R-Line 4MOTION,2022
114094,Volkswagen Atlas 3.6L SE,2018
114115,Volkswagen Tiguan 2.0T SE,2021
114199,Volkswagen Atlas 3.6L SEL Premium,2019
114203,Volkswagen Jetta Auto SE,2014
114210,Volkswagen GTI 4-Door,2010
114230,Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,2023
114271,Volkswagen Tiguan 2.0T SEL,2018
114319,Volkswagen Routan SE,2010
114376,Volkswagen Golf GTI 2.0T Autobahn,2022
114379,Volkswagen Jetta 1.4T R-Line,2019
114387,Volkswagen ID.4 Pro S,2022
114431,Volkswagen Passat 2.0T S,2021
114440,Volkswagen Eos Executive,2012
114448,Volkswagen Passat 2.0T SE,2022
114473,Volkswagen Jetta 1.4T S,2021
114508,Volkswagen Golf TDI S 4-Door,2015
114518,Volkswagen Tiguan 2.0T SEL,2019
114552,Volkswagen Passat 1.8T Auto SE PZEV,2015
114558,Volkswagen Beetle 2.0T R-Line,2015
114564,Volkswagen Golf 1.4T SE,2019
114629,Volkswagen Eos Lux,2011
114656,Volkswagen Passat 2.0T SE,2021
114795,Volkswagen Golf Alltrack TSI SE,2017
114830,Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,2022
114842,Volkswagen Atlas 2.0T SE w/Technology,2023
114859,Volkswagen Golf SportWagen 1.4T SE,2019
114938,Volkswagen New Beetle 2.5,2010
114944,Volkswagen Beetle 2.0T Turbo,2012
114966,Volkswagen Passat 2.0T SE,2020
114971,Volkswagen Jetta SportWagen TDI,2013
114988,Volkswagen Tiguan 2.0T SE,2020
115010,Volkswagen Atlas 2.0T SE,2023
115086,Volkswagen Jetta 1.4T SE,2017
115089,Volkswagen Tiguan 2.0T SE,2023
115105,Volkswagen Beetle 2.0T S,2019
115107,Volkswagen Tiguan S,2010
115185,Volkswagen Taos 1.5T SE,2023
115187,Volkswagen Atlas Cross Sport 2.0T SE,2023
115210,Volkswagen Atlas 2.0T SEL,2023
115226,Volkswagen Tiguan 2.0T SE R-Line Black,2022
115227,Volkswagen Atlas Cross Sport 2.0T SE w/Technology,2023
115276,Volkswagen Atlas 3.6L SEL Premium R-Line,2023
115338,Volkswagen Taos 1.5T SE,2023
115359,Volkswagen Eurovan,1997
115409,Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,2021
115420,Volkswagen Atlas Cross Sport 3.6L V6 SEL,2023
115442,Volkswagen Jetta S,2014
115453,Volkswagen Atlas 3.6 V6 SEL Premium R-Line,2021
115475,Volkswagen Tiguan 2.0T SE R-Line Black,2023
115490,Volkswagen Taos 1.5T SEL,2023
115538,Volkswagen Tiguan 2.0T S,2023
115565,Volkswagen Taos 1.5T SE,2023
115568,Volkswagen Atlas Cross Sport 2.0T SE,2021
115573,Volkswagen Jetta 1.5T S,2023
115589,Volkswagen Jetta SE,2012
115597,Volkswagen Jetta 1.4T SE,2021
115626,Volkswagen Jetta 1.4T SE,2020
115633,Volkswagen Tiguan 2.0T S,2018
115656,Volkswagen ID.4 Pro S,2022
115673,Volkswagen Atlas 3.6L SE w/Technology,2022
115680,Volkswagen Atlas 2.0T SE w/Technology,2023
115718,Volkswagen Jetta 1.4T SE,2020
115728,Volkswagen Jetta 1.4T R-Line,2019
115730,Volkswagen ID.4 Pro S,2023
115757,Volkswagen Arteon 2.0T SE R-Line,2022
